YearStart,YearEnd,LocationAbbr,Topic,Question,DataValue,DataValueUnit,DataValueType,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2016,2016,NJ,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,%,Age-adjusted Prevalence,,1.8,5.1,Race/Ethnicity,"Black, non-Hispanic"
2011,2011,NJ,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,%,Age-adjusted Prevalence,,2.2,4.4,Race/Ethnicity,Hispanic
2013,2013,NJ,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.9,%,Age-adjusted Prevalence,,2.8,5.6,Race/Ethnicity,Hispanic
2020,2020,NJ,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,%,Age-adjusted Prevalence,,1.4,3.5,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,NJ,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,%,Age-adjusted Prevalence,,1.9,2.6,Overall,Overall
2016,2016,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.1,%,Age-adjusted Prevalence,,1.5,2.9,Race/Ethnicity,"White, non-Hispanic"
2015,2015,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.7,%,Age-adjusted Prevalence,,2.5,5.5,Gender,Female
2017,2017,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,%,Age-adjusted Prevalence,,2.5,3.7,Overall,Overall
2017,2017,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.5,%,Age-adjusted Prevalence,,2.2,5.5,Race/Ethnicity,Hispanic
2018,2018,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.4,%,Crude Prevalence,,2.7,4.4,Gender,Female
2013,2013,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,%,Age-adjusted Prevalence,,2.0,3.1,Race/Ethnicity,"White, non-Hispanic"
2014,2014,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,%,Crude Prevalence,,2.8,3.8,Overall,Overall
2018,2018,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.6,%,Crude Prevalence,,3.3,6.3,Gender,Female
2015,2015,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,%,Age-adjusted Prevalence,,1.6,3.2,Race/Ethnicity,"White, non-Hispanic"
2020,2020,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.5,%,Crude Prevalence,,2.7,4.5,Gender,Male
2015,2015,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,%,Crude Prevalence,,2.4,4.3,Overall,Overall
2019,2019,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,%,Age-adjusted Prevalence,,2.2,4.5,Gender,Female
2021,2021,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.8,%,Crude Prevalence,,2.9,4.9,Overall,Overall
2014,2014,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,%,Age-adjusted Prevalence,,2.1,3.7,Race/Ethnicity,"White, non-Hispanic"
2018,2018,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,%,Crude Prevalence,,2.5,3.6,Overall,Overall
2011,2011,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,%,Crude Prevalence,,2.0,3.2,Overall,Overall
2012,2012,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,%,Crude Prevalence,,3.2,4.0,Overall,Overall
2011,2011,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,%,Age-adjusted Prevalence,,2.0,3.1,Race/Ethnicity,"White, non-Hispanic"
2017,2017,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.2,%,Age-adjusted Prevalence,,3.1,5.7,Gender,Female
2015,2015,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,%,Crude Prevalence,,1.7,4.0,Gender,Male
2016,2016,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,%,Crude Prevalence,,1.9,3.5,Race/Ethnicity,Hispanic
2019,2019,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,%,Age-adjusted Prevalence,,2.1,3.5,Overall,Overall
2013,2013,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.4,%,Age-adjusted Prevalence,,2.9,6.5,Gender,Female
2019,2019,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.5,%,Age-adjusted Prevalence,,2.7,4.6,Gender,Female
2018,2018,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.0,%,Crude Prevalence,,3.1,5.0,Overall,Overall
2011,2011,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,%,Age-adjusted Prevalence,,2.0,3.6,Gender,Female
2013,2013,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.7,%,Crude Prevalence,,2.8,4.9,Overall,Overall
2019,2019,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,%,Crude Prevalence,,1.4,4.3,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.4,%,Crude Prevalence,,3.0,6.6,Gender,Female
2012,2012,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.7,%,Age-adjusted Prevalence,,3.1,4.4,Gender,Female
2015,2015,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.9,%,Crude Prevalence,,2.7,5.7,Gender,Female
2017,2017,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.1,%,Crude Prevalence,,3.3,5.2,Overall,Overall
2019,2019,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.2,%,Crude Prevalence,,3.3,5.3,Race/Ethnicity,"White, non-Hispanic"
2011,2011,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,%,Crude Prevalence,,2.0,3.7,Gender,Female
2016,2016,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.8,%,Crude Prevalence,,2.8,5.2,Gender,Male
2014,2014,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,%,Crude Prevalence,,2.6,4.2,Race/Ethnicity,Hispanic
2012,2012,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,%,Age-adjusted Prevalence,,1.9,3.4,Race/Ethnicity,"White, non-Hispanic"
2016,2016,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,%,Age-adjusted Prevalence,,2.6,4.9,Gender,Male
2018,2018,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,%,Age-adjusted Prevalence,,2.3,3.2,Overall,Overall
2014,2014,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,%,Crude Prevalence,,1.9,3.7,Gender,Male
2012,2012,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.5,%,Crude Prevalence,,2.9,4.3,Race/Ethnicity,Hispanic
2014,2014,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,%,Age-adjusted Prevalence,,2.5,4.0,Gender,Female
2019,2019,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.4,%,Crude Prevalence,,2.7,4.3,Gender,Male
2012,2012,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,%,Crude Prevalence,,1.7,3.6,Gender,Male
2018,2018,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,%,Crude Prevalence,,2.4,4.7,Gender,Male
2018,2018,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.2,%,Age-adjusted Prevalence,,3.0,5.9,Gender,Female
2020,2020,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,%,Crude Prevalence,,2.2,3.6,Race/Ethnicity,"White, non-Hispanic"
2020,2020,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,%,Age-adjusted Prevalence,,2.1,3.9,Race/Ethnicity,Hispanic
2016,2016,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,%,Age-adjusted Prevalence,,2.4,4.0,Gender,Female
2021,2021,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.7,%,Crude Prevalence,,3.2,6.7,Gender,Female
2011,2011,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.5,%,Age-adjusted Prevalence,,2.8,4.3,Race/Ethnicity,Hispanic
2012,2012,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.5,%,Age-adjusted Prevalence,,3.0,6.6,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,%,Crude Prevalence,,2.5,4.1,Overall,Overall
2016,2016,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,%,Crude Prevalence,,2.7,4.1,Overall,Overall
2017,2017,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,%,Crude Prevalence,,1.9,5.3,Race/Ethnicity,Hispanic
2019,2019,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.9,%,Crude Prevalence,,3.0,4.9,Gender,Female
2019,2019,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,%,Crude Prevalence,,3.1,4.3,Overall,Overall
2013,2013,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,%,Age-adjusted Prevalence,,2.7,4.8,Overall,Overall
2018,2018,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,%,Age-adjusted Prevalence,,1.8,2.9,Race/Ethnicity,"White, non-Hispanic"
2013,2013,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,%,Age-adjusted Prevalence,,2.5,4.0,Race/Ethnicity,Hispanic
2011,2011,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,%,Age-adjusted Prevalence,,2.0,3.2,Overall,Overall
2020,2020,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,%,Age-adjusted Prevalence,,2.4,4.1,Gender,Male
2018,2018,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,%,Age-adjusted Prevalence,,2.0,3.7,Race/Ethnicity,Hispanic
2015,2015,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,%,Age-adjusted Prevalence,,2.3,4.3,Overall,Overall
2017,2017,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.9,%,Crude Prevalence,,3.1,4.9,Race/Ethnicity,"White, non-Hispanic"
2014,2014,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,%,Age-adjusted Prevalence,,1.7,5.3,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,%,Crude Prevalence,,2.6,4.3,Overall,Overall
2017,2017,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,%,Crude Prevalence,,2.1,3.7,Race/Ethnicity,Hispanic
2016,2016,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.6,%,Age-adjusted Prevalence,,2.7,7.7,Race/Ethnicity,"Other, non-Hispanic"
2019,2019,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,%,Crude Prevalence,,2.3,3.9,Overall,Overall
2018,2018,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.7,%,Age-adjusted Prevalence,,2.8,7.7,Race/Ethnicity,Hispanic
2018,2018,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,%,Age-adjusted Prevalence,,2.1,3.8,Race/Ethnicity,"White, non-Hispanic"
2020,2020,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,%,Age-adjusted Prevalence,,1.5,2.8,Race/Ethnicity,"White, non-Hispanic"
2014,2014,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.7,%,Crude Prevalence,,2.6,5.3,Gender,Female
2017,2017,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.9,%,Age-adjusted Prevalence,,3.1,4.9,Overall,Overall
2017,2017,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,%,Age-adjusted Prevalence,,2.2,3.8,Race/Ethnicity,Hispanic
2012,2012,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.2,%,Crude Prevalence,,3.0,5.8,Gender,Female
2018,2018,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.9,%,Crude Prevalence,,2.5,6.1,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,%,Age-adjusted Prevalence,,2.3,3.7,Gender,Male
2021,2021,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,%,Age-adjusted Prevalence,,2.6,5.1,Race/Ethnicity,"White, non-Hispanic"
2015,2015,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,%,Crude Prevalence,,2.1,4.2,Race/Ethnicity,Hispanic
2020,2020,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,%,Crude Prevalence,,2.1,4.0,Race/Ethnicity,Hispanic
2019,2019,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,%,Age-adjusted Prevalence,,2.4,3.9,Gender,Male
2015,2015,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,%,Age-adjusted Prevalence,,2.3,4.7,Race/Ethnicity,Hispanic
2016,2016,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,%,Age-adjusted Prevalence,,1.8,3.1,Gender,Male
2012,2012,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,%,Age-adjusted Prevalence,,2.6,3.8,Gender,Male
2011,2011,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,%,Crude Prevalence,,2.5,4.0,Race/Ethnicity,Hispanic
2019,2019,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,%,Age-adjusted Prevalence,,1.6,5.0,Race/Ethnicity,"Other, non-Hispanic"
2018,2018,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,%,Crude Prevalence,,2.0,3.3,Gender,Male
2017,2017,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,%,Age-adjusted Prevalence,,2.4,3.9,Race/Ethnicity,"White, non-Hispanic"
2013,2013,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,%,Crude Prevalence,,2.3,3.7,Race/Ethnicity,Hispanic
2011,2011,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,%,Age-adjusted Prevalence,,1.5,3.8,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,%,Crude Prevalence,,2.1,3.8,Gender,Female
2021,2021,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,%,Age-adjusted Prevalence,,1.8,3.7,Gender,Male
2016,2016,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.9,%,Crude Prevalence,,2.2,6.7,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,%,Age-adjusted Prevalence,,2.5,4.1,Overall,Overall
2018,2018,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.0,%,Crude Prevalence,,2.4,6.6,Race/Ethnicity,Hispanic
2017,2017,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,%,Age-adjusted Prevalence,,2.5,5.0,Gender,Male
2020,2020,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,%,Crude Prevalence,,1.8,3.2,Gender,Female
2013,2013,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,%,Age-adjusted Prevalence,,1.7,4.5,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,%,Crude Prevalence,,2.0,4.2,Gender,Male
2011,2011,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,%,Age-adjusted Prevalence,,1.6,3.4,Gender,Male
2012,2012,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.7,%,Age-adjusted Prevalence,,3.1,4.6,Race/Ethnicity,Hispanic
2019,2019,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,%,Crude Prevalence,,1.6,3.5,Gender,Male
2019,2019,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,%,Age-adjusted Prevalence,,2.2,3.8,Race/Ethnicity,"White, non-Hispanic"
2011,2011,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,%,Crude Prevalence,,3.0,4.3,Gender,Female
2012,2012,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,%,Crude Prevalence,,2.8,4.0,Race/Ethnicity,"White, non-Hispanic"
2012,2012,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.0,%,Crude Prevalence,,2.3,6.6,Race/Ethnicity,Hispanic
2014,2014,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,%,Crude Prevalence,,2.5,4.0,Race/Ethnicity,"White, non-Hispanic"
2019,2019,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,%,Age-adjusted Prevalence,,1.7,3.1,Race/Ethnicity,"White, non-Hispanic"
2016,2016,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,%,Crude Prevalence,,2.4,3.9,Race/Ethnicity,"White, non-Hispanic"
2019,2019,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.5,%,Age-adjusted Prevalence,,2.6,4.6,Race/Ethnicity,Hispanic
2015,2015,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,%,Age-adjusted Prevalence,,1.7,4.3,Race/Ethnicity,"Other, non-Hispanic"
2020,2020,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,%,Age-adjusted Prevalence,,1.4,4.0,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,%,Crude Prevalence,,2.1,3.8,Race/Ethnicity,"White, non-Hispanic"
2018,2018,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,%,Crude Prevalence,,2.6,4.0,Race/Ethnicity,"White, non-Hispanic"
2014,2014,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,%,Age-adjusted Prevalence,,2.3,3.9,Overall,Overall
2016,2016,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,%,Age-adjusted Prevalence,,2.5,3.8,Overall,Overall
2011,2011,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,%,Crude Prevalence,,2.0,3.3,Race/Ethnicity,"White, non-Hispanic"
2017,2017,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.7,%,Crude Prevalence,,3.6,6.2,Race/Ethnicity,"White, non-Hispanic"
2012,2012,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.1,%,Crude Prevalence,,2.7,6.0,Race/Ethnicity,"Other, non-Hispanic"
2015,2015,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.4,%,Crude Prevalence,,2.7,4.3,Gender,Female
2013,2013,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,%,Crude Prevalence,,1.2,3.3,Race/Ethnicity,"Other, non-Hispanic"
2018,2018,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.8,%,Crude Prevalence,,2.8,5.0,Race/Ethnicity,"White, non-Hispanic"
2017,2017,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.5,%,Crude Prevalence,,2.8,4.3,Gender,Female
2015,2015,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,%,Age-adjusted Prevalence,,1.7,3.3,Gender,Male
2016,2016,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,%,Age-adjusted Prevalence,,2.0,3.6,Race/Ethnicity,Hispanic
2011,2011,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,%,Age-adjusted Prevalence,,1.9,3.0,Gender,Male
2018,2018,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,%,Age-adjusted Prevalence,,1.8,3.0,Gender,Male
2012,2012,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.4,%,Age-adjusted Prevalence,,3.0,3.9,Overall,Overall
2012,2012,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.4,%,Age-adjusted Prevalence,,2.6,7.4,Race/Ethnicity,Hispanic
2011,2011,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,%,Crude Prevalence,,1.2,3.1,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,%,Crude Prevalence,,2.7,4.0,Gender,Male
2017,2017,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,%,Age-adjusted Prevalence,,2.1,4.0,Gender,Male
2014,2014,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.5,%,Age-adjusted Prevalence,,2.7,4.4,Race/Ethnicity,Hispanic
2019,2019,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.4,%,Crude Prevalence,,2.6,4.5,Race/Ethnicity,Hispanic
2016,2016,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,%,Crude Prevalence,,1.9,3.4,Gender,Male
2017,2017,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,%,Crude Prevalence,,2.7,3.9,Overall,Overall
2014,2014,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,%,Crude Prevalence,,2.4,3.9,Gender,Male
2013,2013,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,%,Age-adjusted Prevalence,,2.0,3.1,Gender,Male
2016,2016,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,5.6,%,Age-adjusted Prevalence,,3.6,8.6,Race/Ethnicity,Hispanic
2015,2015,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.8,%,Crude Prevalence,,2.8,5.3,Race/Ethnicity,"White, non-Hispanic"
2015,2015,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,%,Crude Prevalence,,2.4,3.6,Overall,Overall
2019,2019,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,%,Crude Prevalence,,2.6,5.1,Gender,Female
2018,2018,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.4,%,Age-adjusted Prevalence,,2.8,6.8,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.4,%,Crude Prevalence,,2.8,4.1,Gender,Female
2012,2012,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,%,Age-adjusted Prevalence,,1.6,3.6,Gender,Male
2014,2014,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,%,Age-adjusted Prevalence,,1.9,3.6,Race/Ethnicity,"White, non-Hispanic"
2016,2016,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,%,Age-adjusted Prevalence,,2.3,3.3,Overall,Overall
2014,2014,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,%,Age-adjusted Prevalence,,2.4,5.3,Gender,Female
2018,2018,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,%,Age-adjusted Prevalence,,2.1,4.2,Gender,Male
2018,2018,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,%,Age-adjusted Prevalence,,2.8,4.5,Overall,Overall
2015,2015,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,%,Crude Prevalence,,1.4,3.5,Race/Ethnicity,"Other, non-Hispanic"
2020,2020,NM,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,%,Age-adjusted Prevalence,,2.1,3.1,Overall,Overall
2017,2017,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.6,%,Crude Prevalence,,3.4,6.1,Gender,Female
2015,2015,NV,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,%,Age-adjusted Prevalence,,2.2,4.5,Race/Ethnicity,"White, non-Hispanic"
