YearStart,YearEnd,LocationAbbr,Topic,Question,DataValue,DataValueUnit,DataValueType,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2016,2016,CT,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,46.0,%,Age-adjusted Prevalence,,43.6,48.5,Gender,Female
2016,2016,CT,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,46.1,%,Crude Prevalence,,44.1,48.2,Race/Ethnicity,"White, non-Hispanic"
2016,2016,CT,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,44.4,%,Crude Prevalence,,42.4,46.3,Overall,Overall
2016,2016,CT,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,27.7,%,Age-adjusted Prevalence,,25.3,30.3,Gender,Female
2020,2020,CT,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,34.7,%,Crude Prevalence,,30.9,38.8,Gender,Female
2012,2012,CT,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,27.5,%,Crude Prevalence,,25.3,29.9,Overall,Overall
2014,2014,DC,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,21.0,%,Age-adjusted Prevalence,,17.3,25.2,Gender,Female
2020,2020,CT,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,44.6,%,Age-adjusted Prevalence,,25.8,65.0,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,CT,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,24.7,%,Age-adjusted Prevalence,,22.0,27.6,Gender,Female
2016,2016,CT,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,29.4,%,Age-adjusted Prevalence,,27.5,31.3,Overall,Overall
2014,2014,CT,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,48.8,%,Crude Prevalence,,45.3,52.4,Gender,Female
2012,2012,CT,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,40.7,%,Age-adjusted Prevalence,,37.7,43.8,Gender,Female
2014,2014,CT,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,49.2,%,Age-adjusted Prevalence,,46.4,52.0,Race/Ethnicity,"White, non-Hispanic"
2014,2014,DC,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,29.8,%,Age-adjusted Prevalence,,24.0,36.3,Gender,Male
2018,2018,CT,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,40.6,%,Crude Prevalence,,37.7,43.5,Gender,Female
2016,2016,DC,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,51.7,%,Age-adjusted Prevalence,,46.1,57.2,Race/Ethnicity,"White, non-Hispanic"
2016,2016,DC,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,25.3,%,Crude Prevalence,,21.1,30.0,Gender,Male
2018,2018,CT,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,21.0,%,Crude Prevalence,,18.6,23.5,Gender,Female
2016,2016,CT,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,32.0,%,Crude Prevalence,,29.2,34.9,Gender,Male
2020,2020,CT,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,23.0,%,Crude Prevalence,,15.0,33.6,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,CT,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,41.7,%,Age-adjusted Prevalence,,39.5,43.9,Race/Ethnicity,"White, non-Hispanic"
2020,2020,DC,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,64.6,%,Crude Prevalence,,59.3,69.6,Race/Ethnicity,"White, non-Hispanic"
2012,2012,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,44.8,%,Crude Prevalence,,39.8,50.0,Gender,Male
2014,2014,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,22.6,%,Crude Prevalence,,19.0,26.6,Gender,Female
2018,2018,DC,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,35.2,%,Crude Prevalence,,30.4,40.3,Race/Ethnicity,"White, non-Hispanic"
2018,2018,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,21.9,%,Crude Prevalence,,18.3,26.1,Gender,Female
2018,2018,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,23.9,%,Crude Prevalence,,21.1,27.0,Overall,Overall
2020,2020,DC,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,24.2,%,Age-adjusted Prevalence,,19.5,29.7,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,22.8,%,Age-adjusted Prevalence,,18.8,27.3,Gender,Female
2014,2014,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,50.3,%,Age-adjusted Prevalence,,46.8,53.7,Race/Ethnicity,"White, non-Hispanic"
2012,2012,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,47.2,%,Age-adjusted Prevalence,,43.3,51.2,Gender,Female
2016,2016,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,49.2,%,Crude Prevalence,,45.6,52.8,Race/Ethnicity,"White, non-Hispanic"
2012,2012,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,29.2,%,Crude Prevalence,,25.9,32.8,Race/Ethnicity,"White, non-Hispanic"
2020,2020,DC,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,37.8,%,Crude Prevalence,,31.9,44.2,Gender,Male
2016,2016,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,28.4,%,Crude Prevalence,,24.7,32.5,Race/Ethnicity,"White, non-Hispanic"
2012,2012,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,48.0,%,Crude Prevalence,,44.7,51.3,Race/Ethnicity,"White, non-Hispanic"
2020,2020,DC,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,51.0,%,Age-adjusted Prevalence,,45.0,57.0,Gender,Male
2014,2014,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,26.6,%,Age-adjusted Prevalence,,23.3,30.2,Race/Ethnicity,"White, non-Hispanic"
2018,2018,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,46.9,%,Age-adjusted Prevalence,,43.7,50.1,Race/Ethnicity,"White, non-Hispanic"
2016,2016,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,45.9,%,Age-adjusted Prevalence,,41.5,50.5,Gender,Female
2018,2018,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,42.3,%,Crude Prevalence,,39.4,45.2,Overall,Overall
2014,2014,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,46.5,%,Crude Prevalence,,43.2,49.8,Overall,Overall
2018,2018,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,43.8,%,Crude Prevalence,,39.9,47.9,Gender,Female
2014,2014,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,24.4,%,Age-adjusted Prevalence,,15.5,36.3,Race/Ethnicity,"Multiracial, non-Hispanic"
2012,2012,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,33.0,%,Crude Prevalence,,28.2,38.1,Gender,Male
2012,2012,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,23.4,%,Age-adjusted Prevalence,,19.9,27.3,Gender,Female
2014,2014,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,46.7,%,Crude Prevalence,,42.5,50.9,Gender,Female
2012,2012,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,27.8,%,Age-adjusted Prevalence,,24.8,31.0,Overall,Overall
2016,2016,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,46.4,%,Age-adjusted Prevalence,,43.0,49.9,Overall,Overall
2016,2016,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,30.1,%,Crude Prevalence,,25.0,35.6,Gender,Male
2016,2016,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,25.9,%,Age-adjusted Prevalence,,22.6,29.5,Overall,Overall
2018,2018,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,23.4,%,Age-adjusted Prevalence,,20.2,26.8,Race/Ethnicity,"White, non-Hispanic"
2014,2014,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,42.6,%,Age-adjusted Prevalence,,33.0,52.9,Race/Ethnicity,"Multiracial, non-Hispanic"
2014,2014,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,25.2,%,Crude Prevalence,,22.5,28.2,Overall,Overall
2016,2016,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,45.7,%,Crude Prevalence,,40.5,51.0,Gender,Male
2020,2020,DC,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,52.1,%,Age-adjusted Prevalence,,48.0,56.2,Overall,Overall
2012,2012,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,28.3,%,Age-adjusted Prevalence,,25.1,31.8,Race/Ethnicity,"White, non-Hispanic"
2018,2018,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,21.3,%,Age-adjusted Prevalence,,17.6,25.4,Gender,Female
2020,2020,DC,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,50.7,%,Crude Prevalence,,44.4,57.0,Race/Ethnicity,"White, non-Hispanic"
2016,2016,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,20.5,%,Crude Prevalence,,13.1,30.6,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,DC,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,65.2,%,Age-adjusted Prevalence,,60.0,70.0,Race/Ethnicity,"White, non-Hispanic"
2012,2012,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,26.3,%,Crude Prevalence,,19.1,35.1,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,27.1,%,Age-adjusted Prevalence,,23.5,31.0,Race/Ethnicity,"White, non-Hispanic"
2016,2016,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,25.8,%,Crude Prevalence,,17.8,35.8,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,50.1,%,Age-adjusted Prevalence,,46.5,53.7,Race/Ethnicity,"White, non-Hispanic"
2016,2016,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,35.6,%,Crude Prevalence,,21.8,52.2,Race/Ethnicity,Hispanic
2012,2012,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,49.2,%,Age-adjusted Prevalence,,46.0,52.4,Race/Ethnicity,"White, non-Hispanic"
2018,2018,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,25.4,%,Age-adjusted Prevalence,,21.2,30.1,Gender,Male
2018,2018,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,45.4,%,Age-adjusted Prevalence,,41.5,49.3,Gender,Female
2020,2020,DC,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,32.8,%,Age-adjusted Prevalence,,28.9,36.8,Overall,Overall
2014,2014,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,24.2,%,Crude Prevalence,,15.7,35.3,Race/Ethnicity,"Multiracial, non-Hispanic"
2012,2012,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,46.9,%,Age-adjusted Prevalence,,43.8,50.1,Overall,Overall
2012,2012,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,40.4,%,Crude Prevalence,,30.3,51.5,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,47.3,%,Age-adjusted Prevalence,,43.2,51.5,Gender,Female
2014,2014,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,22.7,%,Age-adjusted Prevalence,,19.0,26.8,Gender,Female
2020,2020,DC,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,51.0,%,Crude Prevalence,,47.0,55.0,Overall,Overall
2014,2014,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,42.8,%,Crude Prevalence,,32.6,53.6,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,DC,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,28.4,%,Age-adjusted Prevalence,,23.7,33.7,Gender,Female
2018,2018,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,19.7,%,Crude Prevalence,,13.2,28.3,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,19.8,%,Age-adjusted Prevalence,,13.0,29.1,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,DC,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,41.6,%,Crude Prevalence,,36.0,47.5,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,17.5,%,Crude Prevalence,,11.9,25.0,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,25.6,%,Crude Prevalence,,14.3,41.5,Race/Ethnicity,Hispanic
2014,2014,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,38.7,%,Crude Prevalence,,28.3,50.4,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,25.9,%,Crude Prevalence,,21.7,30.5,Gender,Male
2020,2020,DC,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,50.2,%,Age-adjusted Prevalence,,44.0,56.4,Race/Ethnicity,"White, non-Hispanic"
2012,2012,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,26.4,%,Age-adjusted Prevalence,,19.1,35.3,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,36.5,%,Age-adjusted Prevalence,,22.1,53.8,Race/Ethnicity,Hispanic
2016,2016,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,26.4,%,Age-adjusted Prevalence,,17.7,37.6,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,28.8,%,Crude Prevalence,,20.9,38.2,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,DC,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,33.2,%,Crude Prevalence,,29.3,37.3,Overall,Overall
2014,2014,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,47.6,%,Age-adjusted Prevalence,,42.1,53.2,Gender,Male
2020,2020,DC,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,52.9,%,Age-adjusted Prevalence,,47.4,58.4,Gender,Female
2012,2012,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,39.9,%,Age-adjusted Prevalence,,30.1,50.6,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,27.4,%,Age-adjusted Prevalence,,23.3,31.9,Gender,Male
2020,2020,DC,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,28.5,%,Crude Prevalence,,23.8,33.8,Gender,Female
2018,2018,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,42.5,%,Age-adjusted Prevalence,,38.1,47.1,Gender,Male
2016,2016,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,23.0,%,Crude Prevalence,,19.1,27.5,Gender,Female
2020,2020,DC,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,42.4,%,Age-adjusted Prevalence,,36.4,48.5,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,39.6,%,Age-adjusted Prevalence,,28.5,51.9,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,23.2,%,Age-adjusted Prevalence,,20.4,26.3,Overall,Overall
2012,2012,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,46.2,%,Age-adjusted Prevalence,,41.0,51.5,Gender,Male
2018,2018,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,45.4,%,Crude Prevalence,,42.2,48.6,Race/Ethnicity,"White, non-Hispanic"
2020,2020,DC,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,49.1,%,Crude Prevalence,,43.3,55.0,Gender,Male
2014,2014,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,18.3,%,Age-adjusted Prevalence,,12.6,25.8,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,20.0,%,Age-adjusted Prevalence,,13.3,29.1,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,DC,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,24.3,%,Crude Prevalence,,19.6,29.7,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,31.6,%,Age-adjusted Prevalence,,23.2,41.4,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,27.2,%,Crude Prevalence,,23.9,30.7,Race/Ethnicity,"White, non-Hispanic"
2012,2012,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,46.5,%,Crude Prevalence,,42.6,50.5,Gender,Female
2018,2018,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,25.3,%,Age-adjusted Prevalence,,14.7,39.9,Race/Ethnicity,Hispanic
2014,2014,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,49.1,%,Crude Prevalence,,45.5,52.7,Race/Ethnicity,"White, non-Hispanic"
2012,2012,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,23.5,%,Crude Prevalence,,20.1,27.4,Gender,Female
2020,2020,DC,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,37.0,%,Age-adjusted Prevalence,,31.3,43.1,Gender,Male
2016,2016,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,45.2,%,Crude Prevalence,,41.8,48.6,Overall,Overall
2012,2012,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,45.8,%,Crude Prevalence,,42.6,49.0,Overall,Overall
2018,2018,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,44.2,%,Age-adjusted Prevalence,,41.2,47.2,Overall,Overall
2014,2014,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,47.5,%,Age-adjusted Prevalence,,44.2,50.9,Overall,Overall
2018,2018,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,40.3,%,Crude Prevalence,,36.1,44.7,Gender,Male
2016,2016,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,44.8,%,Crude Prevalence,,40.4,49.2,Gender,Female
2016,2016,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,26.5,%,Crude Prevalence,,23.3,30.0,Overall,Overall
2014,2014,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,27.9,%,Crude Prevalence,,23.8,32.5,Gender,Male
2016,2016,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,46.9,%,Age-adjusted Prevalence,,41.5,52.3,Gender,Male
2018,2018,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,24.6,%,Crude Prevalence,,21.5,28.1,Race/Ethnicity,"White, non-Hispanic"
2014,2014,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,25.0,%,Age-adjusted Prevalence,,22.2,28.0,Overall,Overall
2012,2012,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,28.3,%,Crude Prevalence,,25.3,31.5,Overall,Overall
2016,2016,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,29.0,%,Age-adjusted Prevalence,,24.0,34.7,Gender,Male
2020,2020,DC,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,52.4,%,Crude Prevalence,,47.0,57.8,Gender,Female
2012,2012,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,32.1,%,Age-adjusted Prevalence,,27.4,37.1,Gender,Male
2014,2014,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,46.3,%,Crude Prevalence,,41.0,51.7,Gender,Male
2018,2018,FL,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,29.9,%,Age-adjusted Prevalence,,20.9,40.8,Race/Ethnicity,Hispanic
2012,2012,FL,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,42.3,%,Crude Prevalence,,39.5,45.0,Race/Ethnicity,"White, non-Hispanic"
2016,2016,FL,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,44.3,%,Age-adjusted Prevalence,,34.6,54.4,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,FL,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,20.2,%,Age-adjusted Prevalence,,14.8,26.8,Race/Ethnicity,Hispanic
2018,2018,FL,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,43.4,%,Age-adjusted Prevalence,,40.8,46.0,Race/Ethnicity,"White, non-Hispanic"
2012,2012,FL,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,14.1,%,Crude Prevalence,,11.5,17.3,Gender,Female
2018,2018,FL,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,10.9,%,Age-adjusted Prevalence,,6.1,18.8,Race/Ethnicity,Hispanic
2016,2016,FL,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,42.0,%,Crude Prevalence,,39.6,44.5,Gender,Female
2012,2012,FL,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,26.7,%,Crude Prevalence,,19.1,35.9,Race/Ethnicity,Hispanic
2020,2020,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,40.6,%,Crude Prevalence,,34.7,46.7,Gender,Male
2012,2012,FL,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,38.0,%,Age-adjusted Prevalence,,35.0,41.0,Gender,Female
2016,2016,FL,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,14.0,%,Crude Prevalence,,12.2,16.0,Gender,Female
2016,2016,FL,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,20.6,%,Crude Prevalence,,18.8,22.5,Race/Ethnicity,"White, non-Hispanic"
2014,2014,FL,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,19.8,%,Age-adjusted Prevalence,,17.8,22.1,Race/Ethnicity,"White, non-Hispanic"
2020,2020,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,33.1,%,Age-adjusted Prevalence,,28.7,37.9,Race/Ethnicity,"White, non-Hispanic"
2020,2020,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,25.7,%,Crude Prevalence,,16.6,37.4,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,FL,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,10.7,%,Age-adjusted Prevalence,,7.4,15.4,Race/Ethnicity,Hispanic
2016,2016,FL,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,27.4,%,Crude Prevalence,,21.5,34.3,Race/Ethnicity,Hispanic
2020,2020,DE,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,35.0,%,Crude Prevalence,,30.6,39.5,Race/Ethnicity,"White, non-Hispanic"
2014,2014,FL,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,20.7,%,Crude Prevalence,,18.6,22.9,Race/Ethnicity,"White, non-Hispanic"
2014,2014,FL,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,17.4,%,Crude Prevalence,,15.7,19.2,Overall,Overall
2014,2014,FL,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,11.9,%,Age-adjusted Prevalence,,8.0,17.2,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,DE,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,50.5,%,Age-adjusted Prevalence,,43.9,57.0,Gender,Male
2018,2018,FL,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,17.0,%,Age-adjusted Prevalence,,11.4,24.7,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,FL,Older Adults,Proportion of older adults aged 50-64 years who are up to date on a core set of clinical preventive services,12.7,%,Crude Prevalence,,9.3,17.2,Race/Ethnicity,Hispanic
2016,2016,FL,Older Adults,Proportion of older adults aged >= 65 years who are up to date on a core set of clinical preventive services,47.4,%,Age-adjusted Prevalence,,45.5,49.3,Race/Ethnicity,"White, non-Hispanic"
