YearStart,YearEnd,LocationAbbr,Topic,Question,DataValue,DataValueUnit,DataValueType,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2019,2019,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.3,%,Crude Prevalence,,47.1,49.5,Overall,Overall
2018,2018,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.8,%,Crude Prevalence,,34.3,37.5,Gender,Male
2013,2013,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.3,%,Crude Prevalence,,39.5,45.1,Gender,Female
2017,2017,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.6,%,Age-adjusted Prevalence,,41.2,43.9,Race/Ethnicity,"White, non-Hispanic"
2013,2013,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.3,%,Crude Prevalence,,30.4,46.9,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,31.8,%,Crude Prevalence,,29.3,34.4,Gender,Male
2017,2017,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.2,%,Crude Prevalence,,36.4,40.1,Overall,Overall
2014,2014,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.9,%,Crude Prevalence,,41.4,44.3,Race/Ethnicity,"White, non-Hispanic"
2011,2011,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,33.8,%,Crude Prevalence,,31.8,35.8,Overall,Overall
2016,2016,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,31.0,%,Age-adjusted Prevalence,,28.4,33.8,Gender,Male
2015,2015,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.7,%,Age-adjusted Prevalence,,40.4,43.0,Race/Ethnicity,"White, non-Hispanic"
2019,2019,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,51.6,%,Crude Prevalence,,48.9,54.4,Gender,Female
2018,2018,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,31.9,%,Age-adjusted Prevalence,,29.2,34.7,Gender,Female
2019,2019,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.4,%,Age-adjusted Prevalence,,40.7,44.0,Gender,Male
2011,2011,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.1,%,Age-adjusted Prevalence,,37.4,40.7,Gender,Female
2021,2021,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.8,%,Age-adjusted Prevalence,,31.7,50.6,Race/Ethnicity,Hispanic
2017,2017,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.3,%,Crude Prevalence,,31.7,45.4,Race/Ethnicity,"Multiracial, non-Hispanic"
2017,2017,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.6,%,Crude Prevalence,,41.0,46.3,Gender,Female
2013,2013,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,47.1,%,Age-adjusted Prevalence,,29.6,65.4,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.0,%,Age-adjusted Prevalence,,37.8,46.4,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.5,%,Age-adjusted Prevalence,,39.1,42.0,Race/Ethnicity,"White, non-Hispanic"
2012,2012,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,29.3,%,Crude Prevalence,,26.7,32.1,Gender,Male
2020,2020,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,50.6,%,Crude Prevalence,,49.4,51.8,Overall,Overall
2012,2012,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.0,%,Crude Prevalence,,37.9,40.1,Race/Ethnicity,"White, non-Hispanic"
2014,2014,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,32.1,%,Crude Prevalence,,29.9,34.5,Gender,Male
2018,2018,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.8,%,Crude Prevalence,,39.2,42.4,Gender,Female
2015,2015,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.7,%,Crude Prevalence,,37.4,52.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.9,%,Crude Prevalence,,40.7,43.0,Race/Ethnicity,"White, non-Hispanic"
2018,2018,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,27.0,%,Crude Prevalence,,24.7,29.5,Gender,Male
2014,2014,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.3,%,Crude Prevalence,,43.5,47.2,Gender,Female
2018,2018,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,28.7,%,Age-adjusted Prevalence,,26.9,30.5,Overall,Overall
2015,2015,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.1,%,Crude Prevalence,,41.6,46.7,Gender,Female
2014,2014,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.0,%,Age-adjusted Prevalence,,39.9,50.3,Race/Ethnicity,"Other, non-Hispanic"
2018,2018,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.2,%,Crude Prevalence,,39.0,41.5,Race/Ethnicity,"White, non-Hispanic"
2012,2012,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,28.6,%,Age-adjusted Prevalence,,26.0,31.4,Gender,Male
2018,2018,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,25.7,%,Age-adjusted Prevalence,,23.4,28.0,Gender,Male
2011,2011,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.3,%,Age-adjusted Prevalence,,33.4,37.2,Gender,Male
2013,2013,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.6,%,Age-adjusted Prevalence,,33.6,37.7,Overall,Overall
2018,2018,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.2,%,Age-adjusted Prevalence,,35.7,44.9,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.3,%,Age-adjusted Prevalence,,40.6,44.1,Gender,Female
2014,2014,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.8,%,Crude Prevalence,,32.6,53.6,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.7,%,Crude Prevalence,,34.9,38.6,Race/Ethnicity,"White, non-Hispanic"
2012,2012,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.7,%,Crude Prevalence,,36.4,45.2,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,49.6,%,Age-adjusted Prevalence,,47.5,51.8,Race/Ethnicity,"White, non-Hispanic"
2012,2012,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,33.7,%,Crude Prevalence,,23.5,45.8,Race/Ethnicity,"Other, non-Hispanic"
2020,2020,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,54.4,%,Crude Prevalence,,52.8,56.1,Gender,Female
2011,2011,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,33.0,%,Age-adjusted Prevalence,,31.1,35.0,Overall,Overall
2014,2014,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,31.4,%,Age-adjusted Prevalence,,29.1,33.7,Gender,Male
2017,2017,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.9,%,Age-adjusted Prevalence,,38.3,41.5,Gender,Male
2015,2015,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.0,%,Age-adjusted Prevalence,,38.4,41.6,Gender,Male
2016,2016,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.9,%,Crude Prevalence,,41.4,44.4,Gender,Female
2014,2014,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,37.9,%,Crude Prevalence,,36.3,39.6,Race/Ethnicity,"White, non-Hispanic"
2020,2020,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.6,%,Crude Prevalence,,38.4,50.9,Race/Ethnicity,"Multiracial, non-Hispanic"
2012,2012,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.5,%,Age-adjusted Prevalence,,33.8,39.2,Gender,Female
2021,2021,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.4,%,Crude Prevalence,,42.8,48.2,Gender,Male
2012,2012,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.0,%,Crude Prevalence,,32.5,35.5,Gender,Male
2011,2011,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.2,%,Age-adjusted Prevalence,,36.2,46.3,Race/Ethnicity,"Other, non-Hispanic"
2019,2019,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,46.6,%,Age-adjusted Prevalence,,45.1,48.0,Race/Ethnicity,"White, non-Hispanic"
2015,2015,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.8,%,Age-adjusted Prevalence,,34.9,38.8,Overall,Overall
2014,2014,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,37.4,%,Crude Prevalence,,35.4,39.4,Gender,Male
2019,2019,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,51.0,%,Crude Prevalence,,44.2,57.8,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.5,%,Age-adjusted Prevalence,,36.7,40.4,Gender,Male
2012,2012,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.0,%,Crude Prevalence,,33.1,37.1,Race/Ethnicity,"White, non-Hispanic"
2019,2019,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,46.1,%,Crude Prevalence,,44.1,48.0,Overall,Overall
2014,2014,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.7,%,Age-adjusted Prevalence,,39.2,44.2,Gender,Female
2014,2014,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.8,%,Crude Prevalence,,37.3,48.4,Race/Ethnicity,"Other, non-Hispanic"
2017,2017,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,46.3,%,Age-adjusted Prevalence,,44.6,48.0,Gender,Female
2017,2017,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.0,%,Crude Prevalence,,22.0,63.1,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,37.3,%,Crude Prevalence,,26.8,49.1,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.5,%,Age-adjusted Prevalence,,36.8,42.3,Gender,Female
2015,2015,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.6,%,Age-adjusted Prevalence,,43.0,46.2,Gender,Female
2016,2016,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.0,%,Crude Prevalence,,24.4,45.2,Race/Ethnicity,Hispanic
2016,2016,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,37.3,%,Crude Prevalence,,35.8,38.8,Gender,Male
2020,2020,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.3,%,Crude Prevalence,,37.4,45.4,Race/Ethnicity,Hispanic
2017,2017,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.5,%,Age-adjusted Prevalence,,34.5,38.5,Race/Ethnicity,"White, non-Hispanic"
2011,2011,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,33.5,%,Age-adjusted Prevalence,,31.4,35.6,Race/Ethnicity,"White, non-Hispanic"
2017,2017,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,31.5,%,Age-adjusted Prevalence,,29.0,34.1,Gender,Male
2015,2015,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,33.8,%,Age-adjusted Prevalence,,27.1,41.3,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,29.9,%,Crude Prevalence,,28.1,31.6,Overall,Overall
2018,2018,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.3,%,Age-adjusted Prevalence,,37.6,41.1,Gender,Female
2013,2013,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.3,%,Age-adjusted Prevalence,,37.6,47.3,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,32.0,%,Age-adjusted Prevalence,,19.9,47.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2012,2012,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,33.7,%,Crude Prevalence,,31.9,35.7,Overall,Overall
2013,2013,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.5,%,Age-adjusted Prevalence,,34.4,38.7,Race/Ethnicity,"White, non-Hispanic"
2016,2016,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.5,%,Crude Prevalence,,35.2,44.0,Race/Ethnicity,"Other, non-Hispanic"
2020,2020,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.4,%,Age-adjusted Prevalence,,41.4,49.4,Race/Ethnicity,Hispanic
2017,2017,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.0,%,Age-adjusted Prevalence,,31.0,45.6,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.2,%,Crude Prevalence,,23.5,67.1,Race/Ethnicity,"Multiracial, non-Hispanic"
2019,2019,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,56.7,%,Age-adjusted Prevalence,,45.1,67.7,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.7,%,Crude Prevalence,,41.3,44.0,Race/Ethnicity,"White, non-Hispanic"
2013,2013,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.2,%,Age-adjusted Prevalence,,26.8,42.5,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,25.2,%,Age-adjusted Prevalence,,15.9,37.4,Race/Ethnicity,"Multiracial, non-Hispanic"
2015,2015,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.3,%,Crude Prevalence,,43.1,45.5,Race/Ethnicity,"White, non-Hispanic"
2018,2018,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.6,%,Age-adjusted Prevalence,,33.1,36.2,Gender,Male
2019,2019,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.3,%,Crude Prevalence,,35.1,49.8,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.0,%,Crude Prevalence,,26.2,59.7,Race/Ethnicity,"Multiracial, non-Hispanic"
2021,2021,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.5,%,Crude Prevalence,,32.8,54.9,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.7,%,Age-adjusted Prevalence,,38.3,41.2,Gender,Female
2017,2017,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,49.5,%,Age-adjusted Prevalence,,45.1,53.9,Race/Ethnicity,"Other, non-Hispanic"
2019,2019,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.7,%,Age-adjusted Prevalence,,36.0,41.5,Gender,Male
2011,2011,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,31.1,%,Age-adjusted Prevalence,,23.4,40.1,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.6,%,Crude Prevalence,,44.3,46.8,Race/Ethnicity,"White, non-Hispanic"
2018,2018,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,25.1,%,Crude Prevalence,,16.7,36.0,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.5,%,Age-adjusted Prevalence,,44.2,52.9,Race/Ethnicity,"Other, non-Hispanic"
2011,2011,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.2,%,Crude Prevalence,,36.8,39.5,Race/Ethnicity,"White, non-Hispanic"
2014,2014,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,31.3,%,Crude Prevalence,,22.1,42.1,Race/Ethnicity,Hispanic
2015,2015,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,37.7,%,Crude Prevalence,,35.9,39.6,Overall,Overall
2012,2012,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.8,%,Age-adjusted Prevalence,,35.8,37.9,Overall,Overall
2013,2013,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.4,%,Crude Prevalence,,35.5,45.5,Race/Ethnicity,"Other, non-Hispanic"
2019,2019,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,53.4,%,Age-adjusted Prevalence,,48.8,57.9,Race/Ethnicity,"Other, non-Hispanic"
2015,2015,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.6,%,Age-adjusted Prevalence,,40.9,46.4,Gender,Female
2014,2014,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.5,%,Age-adjusted Prevalence,,34.8,38.2,Overall,Overall
2019,2019,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,37.3,%,Crude Prevalence,,33.4,41.3,Race/Ethnicity,Hispanic
2011,2011,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,28.7,%,Crude Prevalence,,20.9,38.0,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.7,%,Crude Prevalence,,31.8,39.7,Race/Ethnicity,Hispanic
2013,2013,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.5,%,Crude Prevalence,,26.9,43.1,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.8,%,Age-adjusted Prevalence,,34.9,38.8,Gender,Male
2012,2012,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,33.9,%,Age-adjusted Prevalence,,32.4,35.4,Gender,Male
2021,2021,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.8,%,Crude Prevalence,,28.7,50.0,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.6,%,Crude Prevalence,,30.7,38.7,Race/Ethnicity,Hispanic
2012,2012,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,32.5,%,Age-adjusted Prevalence,,30.6,34.4,Overall,Overall
2016,2016,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.9,%,Age-adjusted Prevalence,,35.4,38.5,Gender,Male
2020,2020,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.1,%,Age-adjusted Prevalence,,43.4,46.7,Gender,Male
2013,2013,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,30.5,%,Age-adjusted Prevalence,,27.7,33.4,Gender,Male
2019,2019,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.6,%,Age-adjusted Prevalence,,35.4,50.1,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,22.1,%,Crude Prevalence,,13.5,34.1,Race/Ethnicity,Hispanic
2018,2018,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,26.0,%,Crude Prevalence,,18.1,35.9,Race/Ethnicity,Hispanic
2011,2011,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,29.4,%,Age-adjusted Prevalence,,26.8,32.1,Gender,Male
2019,2019,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,50.0,%,Age-adjusted Prevalence,,47.0,52.9,Gender,Female
2011,2011,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.2,%,Crude Prevalence,,34.0,44.7,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,30.3,%,Crude Prevalence,,20.8,41.8,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,49.6,%,Crude Prevalence,,48.3,50.9,Race/Ethnicity,"White, non-Hispanic"
2018,2018,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.4,%,Crude Prevalence,,33.8,43.3,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,29.1,%,Crude Prevalence,,21.2,38.6,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.6,%,Age-adjusted Prevalence,,39.8,45.5,Gender,Female
2017,2017,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.0,%,Age-adjusted Prevalence,,30.1,48.7,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.2,%,Age-adjusted Prevalence,,33.3,37.1,Overall,Overall
2014,2014,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.4,%,Age-adjusted Prevalence,,39.0,41.8,Overall,Overall
2015,2015,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,30.0,%,Age-adjusted Prevalence,,27.5,32.7,Gender,Male
2011,2011,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,32.2,%,Crude Prevalence,,27.6,37.2,Race/Ethnicity,Hispanic
2017,2017,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.2,%,Crude Prevalence,,31.1,45.9,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.0,%,Age-adjusted Prevalence,,42.1,46.0,Gender,Female
2015,2015,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.1,%,Crude Prevalence,,27.2,41.7,Race/Ethnicity,"Black, non-Hispanic"
2021,2021,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,61.3,%,Age-adjusted Prevalence,,48.2,73.0,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.7,%,Age-adjusted Prevalence,,40.1,43.3,Gender,Female
2013,2013,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.0,%,Crude Prevalence,,31.0,41.4,Race/Ethnicity,Hispanic
2020,2020,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,49.0,%,Age-adjusted Prevalence,,47.5,50.4,Race/Ethnicity,"White, non-Hispanic"
2012,2012,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,22.8,%,Crude Prevalence,,16.4,30.8,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.9,%,Age-adjusted Prevalence,,38.1,43.8,Gender,Female
2013,2013,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.9,%,Crude Prevalence,,35.0,38.9,Overall,Overall
2021,2021,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.3,%,Age-adjusted Prevalence,,46.3,50.2,Overall,Overall
2019,2019,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.1,%,Age-adjusted Prevalence,,42.9,47.3,Race/Ethnicity,"White, non-Hispanic"
2016,2016,WA,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.3,%,Age-adjusted Prevalence,,38.2,40.4,Overall,Overall
2011,2011,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,37.0,%,Age-adjusted Prevalence,,34.2,39.8,Gender,Female
2019,2019,WV,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.5,%,Age-adjusted Prevalence,,39.5,43.5,Race/Ethnicity,"White, non-Hispanic"
2018,2018,WV,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.5,%,Crude Prevalence,,22.8,50.6,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,WV,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,27.1,%,Age-adjusted Prevalence,,19.8,35.8,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.4,%,Crude Prevalence,,32.4,53.0,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,WV,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.9,%,Crude Prevalence,,43.5,46.3,Race/Ethnicity,"White, non-Hispanic"
2017,2017,WV,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,51.2,%,Age-adjusted Prevalence,,37.6,64.6,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,WV,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.6,%,Age-adjusted Prevalence,,37.3,42.0,Gender,Male
2012,2012,WV,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.1,%,Crude Prevalence,,22.9,47.5,Race/Ethnicity,Hispanic
2014,2014,WV,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.7,%,Crude Prevalence,,26.3,58.9,Race/Ethnicity,Hispanic
2011,2011,WV,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.1,%,Crude Prevalence,,28.1,61.4,Race/Ethnicity,"Other, non-Hispanic"
2011,2011,WV,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.3,%,Crude Prevalence,,46.2,50.4,Gender,Female
2020,2020,WI,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.1,%,Age-adjusted Prevalence,,28.3,49.0,Race/Ethnicity,"Black, non-Hispanic"
